OBJECTID_1,WorldID,Zone_Name,World,Adm4ID,Adm3ID,Adm2ID,Adm1ID,CntyID,Levels,Adm4_Name,Adm3_Name,Adm2_Name,Adm1_Name,Cnty_Name,Composite,NoOmegaZon,GMI_Name,India_Dist,India_Stat,RegionYWAM,Shape_CenX,Shape_CenY,Shape_minx,Shape_miny,Shape_maxx,Shape_maxy,GlobalID,FieldYWAM,Shape_Leng,Shape_Area,Shape_Le_1,Shape_Ar_1,Name,GMI_ID,Population,OBJECTID,Shape_Labe,Shape_La_1,XCoor,YCoor,Cnty_Nam_1,Adm1_Nam_1,WorldID_1,Populati_1,WorldABC,AdultPerce,Life_Expec,Adult_Lite,HDI,HSI,Access_Wat,AC,Evangelize,GCC,Christian_,Response,Offers,HIV,Under_5_Mo,SLNI,SLNIxPop,SLNIxPop2,BLNI,BLNIxPop,BLNIxPop2,THNI,UUPG_Count,THNIxPop2,THNIxPop4,THNIxPop,ShorthandL,LabelSize,PIPA_AR,PIPA_CNT
0,CHN-HOK-JIU,Jiulong Shixiaqu,B,,,CHN-HOK-JIU,CHN-HOK,CHN,2,,,Jiulong Shixiaqu,Hong Kong SAR,China,0,0,,,,East Asia Region,114.19212403000,22.32438928000,114.12925017000,22.28534978000,114.25345014000,22.35074983000,{557E61B5-8B7F-4C97-AFC2-AAE34B673DA5},Asia and Pacific Field,0.51678815745,0.00367651428,0.00000000000,0.00000000000,,,1995027.00000000000,1,114.19135015000,22.30669474000,114.19212403100,22.32438928130,China,Hong Kong SAR,CHN-HOK-JIU,1995027.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.130000,0.770000,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,68.846222,62.859336,58.565188,22.969175,24.215626,25.194656,39.766078,0.000000,38.828510,38.126490,39.261028,,Small,0.00367651428,1
0,CHN-HOK-XIA,Xianggangdao Shixiaqu,B,,,CHN-HOK-XIA,CHN-HOK,CHN,2,,,Xianggangdao Shixiaqu,Hong Kong SAR,China,0,0,,,,East Asia Region,114.19512082000,22.25571592000,114.11035002000,22.19455019000,114.26204990000,22.29534980000,{7C926A72-8D03-46C1-B6D1-D833543FDD6B},Asia and Pacific Field,0.76255462386,0.00720742713,0.00000000000,0.00000000000,,,1316366.00000000000,2,114.18914996000,22.26232354000,114.19512082200,22.25571592340,China,Hong Kong SAR,CHN-HOK-XIA,1316366.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.130000,0.770000,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,68.846222,59.675804,53.396452,22.969175,22.819162,22.707295,39.766078,0.000000,36.734526,34.573175,38.112169,,Small,0.00720742713,1
0,CHN-HOK-XIN,Xinjie Shixiaqu,B,,,CHN-HOK-XIN,CHN-HOK,CHN,2,,,Xinjie Shixiaqu,Hong Kong SAR,China,0,0,,,,East Asia Region,114.12761540000,22.39612740000,113.83315019000,22.15195020000,114.57285020000,22.70035003000,{599BB37C-A306-48F2-93A3-F450D7394017},Asia and Pacific Field,7.19867270434,0.08476179088,0.00000000000,0.00000000000,,,3661361.00000000000,3,114.15280026000,22.45601952000,114.12761540400,22.39612740310,China,Hong Kong SAR,CHN-HOK-XIN,3661361.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.130000,0.770000,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,68.846222,67.815897,67.025206,22.969175,26.409869,29.324585,39.766078,0.000000,42.102695,43.981741,41.001235,,Small,0.08476179088,1
0,CHN-MAC,Macao SAR,B,,,,CHN-MAC,CHN,1,,,,Macao SAR,China,0,0,,,,East Asia Region,113.55265406000,22.16136393000,113.52614998000,22.10945004000,113.58615004000,22.21654985000,{9A9D9EC5-F1BE-4C34-916C-F2F3B8C0D1B0},Asia and Pacific Field,0.34440750770,0.00149839781,0.00000000000,0.00000000000,,,461010.00000000000,4,113.54200008000,22.20170294000,113.55265406100,22.16136392840,China,Macao SAR,CHN-MAC,461010.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.140000,0.795000,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,67.628805,51.529999,41.708703,22.969175,19.642850,17.468227,39.412915,0.000000,31.692850,26.826316,35.068613,,Small,0.00149839781,1
0,CHN-ANH-ANQ-ANQ,Anqing Shi Shixiaqu,B,,CHN-ANH-ANQ-ANQ,CHN-ANH-ANQ,CHN-ANH,CHN,3,,Anqing Shi Shixiaqu,Anqing Shi,Anhui Province,China,0,0,,,,East Asia Region,117.12595501000,30.58349624000,116.97434984000,30.46705021000,117.24674998000,30.73814994000,{1A661296-FB97-469B-9647-57676C932346},Asia and Pacific Field,0.90554857839,0.04381049471,0.00000000000,0.00000000000,,,518326.00000000000,5,117.11054991000,30.60327187000,117.12595501000,30.58349624370,China,Anhui Province,CHN-ANH-ANQ-ANQ,518326.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,53.725543,43.851928,22.969175,19.974452,17.987549,40.027461,0.000000,32.626504,27.904498,35.875115,,Small,0.04381049471,1
0,CHN-ANH-ANQ-HUA,Huaining Xian,B,,CHN-ANH-ANQ-HUA,CHN-ANH-ANQ,CHN-ANH,CHN,3,,Huaining Xian,Anqing Shi,Anhui Province,China,0,0,,,,East Asia Region,116.79809618000,30.57967106000,116.47235008000,30.35454997000,117.05425010000,30.82484998000,{02DAB242-6404-4EB1-AB4D-251EE0A48FA9},Asia and Pacific Field,1.98729705667,0.15241284675,0.00000000000,0.00000000000,,,707161.00000000000,6,116.76330009000,30.62115759000,116.79809617900,30.57967106000,China,Anhui Province,CHN-ANH-ANQ-HUA,707161.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,55.852836,46.986152,22.969175,20.880865,19.440204,40.027461,0.000000,34.006289,30.020573,36.680066,,Small,0.15241284675,1
0,CHN-ANH-ANQ-QIA,Qianshan Xian,B,,CHN-ANH-ANQ-QIA,CHN-ANH-ANQ,CHN-ANH,CHN,3,,Qianshan Xian,Anqing Shi,Anhui Province,China,0,0,,,,East Asia Region,116.54206130000,30.75018944000,116.23935013000,30.44904983000,116.76615004000,31.07205022000,{982FE6CD-6DF6-4E81-A627-709FA030C4E0},Asia and Pacific Field,1.98420331121,0.15852993313,0.00000000000,0.00000000000,,,510739.00000000000,7,116.50275031000,30.72002141000,116.54206129600,30.75018943530,China,Anhui Province,CHN-ANH-ANQ-QIA,510739.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,53.626607,43.708469,22.969175,19.932420,17.921361,40.027461,0.000000,32.562420,27.807849,35.837349,,Small,0.15852993313,1
0,CHN-ANH-ANQ-SUS,Susong Xian,B,,CHN-ANH-ANQ-SUS,CHN-ANH-ANQ,CHN-ANH,CHN,3,,Susong Xian,Anqing Shi,Anhui Province,China,0,0,,,,East Asia Region,116.24677342000,30.10135388000,115.88605012000,29.77795010000,116.59265014000,30.43384994000,{39686C14-F579-443E-A69D-5D4B12FBBAB9},Asia and Pacific Field,2.25723632768,0.22482881203,0.00000000000,0.00000000000,,,714162.00000000000,8,116.23935013000,30.07526462000,116.24677342100,30.10135388320,China,Anhui Province,CHN-ANH-ANQ-SUS,714162.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,55.921657,47.089127,22.969175,20.910273,19.488141,40.027461,0.000000,34.050987,30.090242,36.705886,,Small,0.22482881203,1
0,CHN-ANH-ANQ-TAI,Taihu Xian,B,,CHN-ANH-ANQ-TAI,CHN-ANH-ANQ,CHN-ANH,CHN,3,,Taihu Xian,Anqing Shi,Anhui Province,China,0,0,,,,East Asia Region,116.17078687000,30.49520577000,115.75834999000,30.14954997000,116.49795018000,30.76195005000,{B75FD51E-B0D6-425E-A922-6F7D9FD3FE2F},Asia and Pacific Field,2.36810341185,0.19339493025,0.00000000000,0.00000000000,,,512205.00000000000,9,116.12815031000,30.53526019000,116.17078686900,30.49520577080,China,Anhui Province,CHN-ANH-ANQ-TAI,512205.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,53.645824,43.736317,22.969175,19.940583,17.934207,40.027461,0.000000,32.574866,27.826609,35.844687,,Small,0.19339493025,1
0,CHN-ANH-ANQ-TON,Tongcheng Shi,B,,CHN-ANH-ANQ-TON,CHN-ANH-ANQ,CHN-ANH,CHN,3,,Tongcheng Shi,Anqing Shi,Anhui Province,China,0,0,,,,East Asia Region,116.94408969000,30.97238093000,116.68405004000,30.66335018000,117.15555019000,31.27134988000,{99E876DD-3F89-4C4B-99B2-525868DB4346},Asia and Pacific Field,1.86596417556,0.15497926507,0.00000000000,0.00000000000,,,701223.00000000000,10,116.91980011000,30.97668477000,116.94408968600,30.97238092800,China,Anhui Province,CHN-ANH-ANQ-TON,701223.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,55.793995,46.898188,22.969175,20.855727,19.399265,40.027461,0.000000,33.968077,29.961069,36.657980,,Small,0.15497926507,1
0,CHN-ANH-ANQ-WAN,Wangjiang Xian,B,,CHN-ANH-ANQ-WAN,CHN-ANH-ANQ,CHN-ANH,CHN,3,,Wangjiang Xian,Anqing Shi,Anhui Province,China,0,0,,,,East Asia Region,116.68319792000,30.24048723000,116.43895016000,30.04694991000,116.93024978000,30.42355001000,{218025A9-1A69-45E3-8EDF-49E829303F55},Asia and Pacific Field,1.48849156522,0.12523421113,0.00000000000,0.00000000000,,,540060.00000000000,11,116.68459997000,30.21941964000,116.68319792000,30.24048723160,China,Anhui Province,CHN-ANH-ANQ-WAN,540060.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,54.002106,44.254040,22.969175,20.092006,18.173214,40.027461,0.000000,32.805682,28.175499,35.980527,,Small,0.12523421113,1
0,CHN-ANH-ANQ-YUE,Yuexi Xian,B,,CHN-ANH-ANQ-YUE,CHN-ANH-ANQ,CHN-ANH,CHN,3,,Yuexi Xian,Anqing Shi,Anhui Province,China,0,0,,,,East Asia Region,116.20734056000,30.89590123000,115.83095001000,30.65664978000,116.55354987000,31.18095003000,{29339877-6F21-47FA-BBF6-4ADEAA710EA9},Asia and Pacific Field,2.26874010360,0.22484137035,0.00000000000,0.00000000000,,,363710.00000000000,12,116.19224994000,30.86402310000,116.20734055600,30.89590123360,China,Anhui Province,CHN-ANH-ANQ-YUE,363710.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,51.398429,40.532212,22.969175,18.988761,16.463040,40.027461,0.000000,31.121284,25.672889,34.978742,,Small,0.22484137035,1
0,CHN-ANH-ANQ-ZON,Zongyang Xian,B,,CHN-ANH-ANQ-ZON,CHN-ANH-ANQ,CHN-ANH,CHN,3,,Zongyang Xian,Anqing Shi,Anhui Province,China,0,0,,,,East Asia Region,117.37294895000,30.85867178000,117.08134982000,30.62634982000,117.73894983000,31.08484982000,{AF7E1A10-E2A1-418A-A487-47BBFB181E39},Asia and Pacific Field,1.96025427681,0.17775319881,0.00000000000,0.00000000000,,,858338.00000000000,13,117.41015005000,30.83340163000,117.37294894900,30.85867177610,China,Anhui Province,CHN-ANH-ANQ-ZON,858338.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,57.221961,49.053236,22.969175,21.466859,20.404963,40.027461,0.000000,34.896182,31.420757,37.191194,,Small,0.17775319881,1
0,CHN-ANH-BAN,Bangbu Shi,B,,,CHN-ANH-BAN,CHN-ANH,CHN,2,,,Bangbu Shi,Anhui Province,China,0,0,,,,East Asia Region,117.32701173000,33.10628564000,116.74535007000,32.72555000000,118.07055010000,33.49315013000,{2610BC5B-DF1C-462C-9AD5-569B38BDC4DC},Asia and Pacific Field,4.10987064236,0.56721187832,0.00000000000,0.00000000000,,,2994486.00000000000,14,117.40795031000,33.12658737000,117.32701173200,33.10628564100,China,Anhui Province,CHN-ANH-BAN,2994486.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,66.895319,64.752964,22.969175,25.662084,27.887001,40.027461,0.000000,41.222384,42.160162,40.663226,,Small,0.56721187832,2
0,CHN-ANH-CHA,Chaohu Diqu,B,,,CHN-ANH-CHA,CHN-ANH,CHN,2,,,Chaohu Diqu,Anhui Province,China,0,0,,,,East Asia Region,117.77864689000,31.46377691000,117.03534995000,30.94915022000,118.49335016000,32.04924994000,{75195CC2-3C23-485B-8C62-2E3AADCA9A54},Asia and Pacific Field,4.68225560779,0.88887308856,0.00000000000,0.00000000000,,,4042320.00000000000,15,117.76435028000,31.53801100000,117.77864689300,31.46377691380,China,Anhui Province,CHN-ANH-CHA,4042320.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,69.451924,69.217686,22.969175,26.785972,30.059303,40.027461,0.000000,42.904966,45.244217,41.544121,,Small,0.88887308856,1
0,CHN-ANH-CHI,Chizhou Diqu,B,,,CHN-ANH-CHI,CHN-ANH,CHN,2,,,Chizhou Diqu,Anhui Province,China,0,0,,,,East Asia Region,117.37280348000,30.28470680000,116.65794991000,29.55955020000,118.12244997000,30.83945002000,{6435D225-E117-4107-A690-E99FE4FC22B8},Asia and Pacific Field,5.25011405588,0.79442921217,0.00000000000,0.00000000000,,,1389048.00000000000,16,117.39019994000,30.36096169000,117.37280348000,30.28470680380,China,Anhui Province,CHN-ANH-CHI,1389048.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,60.770820,54.591522,22.969175,22.995034,23.014447,40.027461,0.000000,37.209380,35.189004,38.492214,,Small,0.79442921217,1
0,CHN-ANH-CHU,Chuxian Diqu,B,,,CHN-ANH-CHU,CHN-ANH,CHN,2,,,Chuxian Diqu,Anhui Province,China,0,0,,,,East Asia Region,118.09697825000,32.54566343000,117.15175010000,31.84584983000,119.22164992000,33.20314981000,{45263105-5B1F-4CB9-B351-32B788C5C492},Asia and Pacific Field,7.72354206174,1.29745297251,0.00000000000,0.00000000000,,,5131002.00000000000,17,118.18670024000,32.56296472000,118.09697824900,32.54566343080,China,Anhui Province,CHN-ANH-CHU,5131002.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,71.553472,72.984891,22.969175,27.714263,31.905957,40.027461,0.000000,44.291164,47.855608,42.257863,,Medium,1.29745297251,2
0,CHN-ANH-FUY-BOZ,Bozhou Shi,B,,CHN-ANH-FUY-BOZ,CHN-ANH-FUY,CHN-ANH,CHN,3,,Bozhou Shi,Fuyang Shi,Anhui Province,China,0,0,,,,East Asia Region,115.79876439000,33.77954737000,115.54785018000,33.42135006000,116.06175022000,34.07804985000,{128998D5-6BB2-4AE2-8C97-E84F987A7919},Asia and Pacific Field,2.28015697237,0.21960888018,0.00000000000,0.00000000000,,,1246534.00000000000,18,115.80480042000,33.77060582000,115.79876439200,33.77954737480,China,Anhui Province,CHN-ANH-FUY-BOZ,1246534.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,59.954041,53.293941,22.969175,22.642162,22.399961,40.027461,0.000000,36.676174,34.304024,38.195730,,Small,0.21960888018,1
0,CHN-ANH-FUY-FUY,Fuyang Shi Shixiaqu,B,,CHN-ANH-FUY-FUY,CHN-ANH-FUY,CHN-ANH,CHN,3,,Fuyang Shi Shixiaqu,Fuyang Shi,Anhui Province,China,0,0,,,,East Asia Region,115.82077523000,32.94838859000,115.44095002000,32.75174995000,116.19584992000,33.15414980000,{A27EAB69-CAEB-4B69-AE90-0E0C7AD0A504},Asia and Pacific Field,2.17980892112,0.17454836672,0.00000000000,0.00000000000,,,1587169.00000000000,19,115.81839997000,32.95907920000,115.82077522700,32.94838859410,China,Anhui Province,CHN-ANH-FUY-FUY,1587169.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,61.792155,56.233250,22.969175,23.437233,23.794524,40.027461,0.000000,37.876795,36.310472,38.860558,,Small,0.17454836672,2
0,CHN-ANH-FUY-FUN,Funan Xian,B,,CHN-ANH-FUY-FUN,CHN-ANH-FUY,CHN-ANH,CHN,3,,Funan Xian,Fuyang Shi,Anhui Province,China,0,0,,,,East Asia Region,115.64235244000,32.65105831000,115.26125019000,32.41124999000,115.95444986000,32.90874999000,{E7BD2EAA-51C4-484D-900B-CC646C767B6B},Asia and Pacific Field,2.36077071463,0.18240570634,0.00000000000,0.00000000000,,,1305609.00000000000,20,115.60785025000,32.64035723000,115.64235244500,32.65105830830,China,Anhui Province,CHN-ANH-FUY-FUN,1305609.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,60.302051,53.845139,22.969175,22.792429,22.660763,40.027461,0.000000,36.903301,34.679801,38.322265,,Small,0.18240570634,2
0,CHN-ANH-FUY-GUO,Guoyang Xian,B,,CHN-ANH-FUY-GUO,CHN-ANH-FUY,CHN-ANH,CHN,3,,Guoyang Xian,Fuyang Shi,Anhui Province,China,0,0,,,,East Asia Region,116.21018090000,33.55234565000,115.88225004000,33.34574990000,116.53814988000,33.79745013000,{97BCD1A4-A4E1-4C80-B2BF-A6C1EF60DCD7},Asia and Pacific Field,2.19886060866,0.20448369595,0.00000000000,0.00000000000,,,1216803.00000000000,21,116.21019996000,33.54704381000,116.21018089700,33.55234564940,China,Anhui Province,CHN-ANH-FUY-GUO,1216803.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,59.773402,53.008815,22.969175,22.564214,22.265185,40.027461,0.000000,36.558315,34.109729,38.129927,,Small,0.20448369595,1
0,CHN-ANH-FUY-JIE,Jieshou Shi,B,,CHN-ANH-FUY-JIE,CHN-ANH-FUY,CHN-ANH,CHN,3,,Jieshou Shi,Fuyang Shi,Anhui Province,China,0,0,,,,East Asia Region,115.38355759000,33.21939357000,115.23524989000,33.01415009000,115.53375016000,33.51634994000,{13E70764-9BC5-44B4-921C-07742E36FD48},Asia and Pacific Field,1.45637977295,0.06167824776,0.00000000000,0.00000000000,,,655927.00000000000,22,115.38450003000,33.26242862000,115.38355759200,33.21939356920,China,Anhui Province,CHN-ANH-FUY-JIE,655927.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,55.330218,46.207394,22.969175,20.657720,19.078100,40.027461,0.000000,33.666983,29.493996,36.483547,,Small,0.06167824776,1
0,CHN-ANH-FUY-LIN,Linquan Xian,B,,CHN-ANH-FUY-LIN,CHN-ANH-FUY,CHN-ANH,CHN,3,,Linquan Xian,Fuyang Shi,Anhui Province,China,0,0,,,,East Asia Region,115.23256307000,32.90427917000,114.87604988000,32.58545002000,115.51165022000,33.15755013000,{3D3068E0-5D1E-41DA-AE46-D6432AB8784F},Asia and Pacific Field,2.37317181392,0.18048182429,0.00000000000,0.00000000000,,,1645110.00000000000,23,115.19385005000,32.69049353000,115.23256307000,32.90427916710,China,Anhui Province,CHN-ANH-FUY-LIN,1645110.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,62.069723,56.683097,22.969175,23.557591,24.008773,40.027461,0.000000,38.058307,36.618103,38.960211,,Small,0.18048182429,2
0,CHN-ANH-FUY-LIX,Lixin Xian,B,,CHN-ANH-FUY-LIX,CHN-ANH-FUY,CHN-ANH,CHN,3,,Lixin Xian,Fuyang Shi,Anhui Province,China,0,0,,,,East Asia Region,116.15318923000,33.14991394000,115.81475007000,32.85845001000,116.46075017000,33.38094982000,{07EA0DDC-F640-41BD-931B-7B1649034B63},Asia and Pacific Field,2.15877067011,0.19923419102,0.00000000000,0.00000000000,,,1226048.00000000000,24,116.13775012000,33.17064516000,116.15318922600,33.14991393820,China,Anhui Province,CHN-ANH-FUY-LIX,1226048.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,59.829983,53.098051,22.969175,22.588625,22.307356,40.027461,0.000000,36.595229,34.170531,38.150547,,Small,0.19923419102,1
0,CHN-ANH-FUY-MEN,Mengcheng Xian,B,,CHN-ANH-FUY-MEN,CHN-ANH-FUY,CHN-ANH,CHN,3,,Mengcheng Xian,Fuyang Shi,Anhui Province,China,0,0,,,,East Asia Region,116.58209218000,33.20831240000,116.25664994000,32.88694998000,116.82745008000,33.48154978000,{52AB8679-87FA-4B0F-AB68-DC464AA4CEA7},Asia and Pacific Field,2.41119819821,0.21181373884,0.00000000000,0.00000000000,,,1039058.00000000000,25,116.54205024000,33.19756726000,116.58209217800,33.20831239850,China,Anhui Province,CHN-ANH-FUY-MEN,1039058.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,58.605101,51.180908,22.969175,22.060888,21.403322,40.027461,0.000000,35.796627,32.865609,37.702258,,Small,0.21181373884,1
0,CHN-ANH-FUY-TAI,Taihe Xian,B,,CHN-ANH-FUY-TAI,CHN-ANH-FUY,CHN-ANH,CHN,3,,Taihe Xian,Fuyang Shi,Anhui Province,China,0,0,,,,East Asia Region,115.63494143000,33.33136923000,115.38924979000,33.08384979000,115.91614998000,33.57985017000,{ED990CA6-94FE-496C-9BCA-7493A2ABF603},Asia and Pacific Field,1.83351495827,0.18241560610,0.00000000000,0.00000000000,,,1344402.00000000000,26,115.65269989000,33.31835611000,115.63494142700,33.33136922970,China,Anhui Province,CHN-ANH-FUY-TAI,1344402.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,60.523159,54.196631,22.969175,22.887965,22.827246,40.027461,0.000000,37.047652,34.919547,38.402497,,Small,0.18241560610,1
0,CHN-ANH-FUY-YIN,Yingshang Xian,B,,CHN-ANH-FUY-YIN,CHN-ANH-FUY,CHN-ANH,CHN,3,,Yingshang Xian,Fuyang Shi,Anhui Province,China,0,0,,,,East Asia Region,116.24942465000,32.65199036000,115.91605016000,32.42664998000,116.61885009000,32.89284998000,{737AE714-E814-4C3F-92FE-E832BC150ED7},Asia and Pacific Field,2.20618701577,0.19182495463,0.00000000000,0.00000000000,,,1317212.00000000000,27,116.26745035000,32.68315147000,116.24942464600,32.65199036370,China,Anhui Province,CHN-ANH-FUY-YIN,1317212.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,60.368780,53.951113,22.969175,22.821256,22.710942,40.027461,0.000000,36.946862,34.752073,38.346492,,Small,0.19182495463,2
0,CHN-ANH-HUI,Huaibei Shi,B,,,CHN-ANH-HUI,CHN-ANH,CHN,2,,,Huaibei Shi,Anhui Province,China,0,0,,,,East Asia Region,116.73098450000,33.71144730000,116.39724995000,33.28184993000,116.99044995000,34.08344983000,{81B49B47-C75F-4171-9B9D-C740FE44C314},Asia and Pacific Field,2.87549499735,0.25783098634,0.00000000000,0.00000000000,,,1722731.00000000000,28,116.69384995000,33.74259374000,116.73098449900,33.71144730380,China,Anhui Province,CHN-ANH-HUI,1722731.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,62.428461,57.266814,22.969175,23.713258,24.287097,40.027461,0.000000,38.292977,37.017495,39.088723,,Small,0.25783098634,1
0,CHN-ANH-HEF,Hefei Shi,B,,,CHN-ANH-HEF,CHN-ANH,CHN,2,,,Hefei Shi,Anhui Province,China,0,0,,,,East Asia Region,117.24408178000,31.99087499000,116.67945000000,31.50764989000,117.87165019000,32.60725004000,{830665B7-2DE5-48D8-AA9C-E12D11565B21},Asia and Pacific Field,4.70371901628,0.70401286387,0.00000000000,0.00000000000,,,3900966.00000000000,29,117.27555032000,31.98232734000,117.24408177800,31.99087499240,China,Anhui Province,CHN-ANH-HEF,3900966.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,69.143596,68.672340,22.969175,26.650112,29.793003,40.027461,0.000000,42.701824,44.866870,41.438630,,Small,0.70401286387,1
0,CHN-ANH-HUN,Huangshan Shi,B,,,CHN-ANH-HUN,CHN-ANH,CHN,2,,,Huangshan Shi,Anhui Province,China,0,0,,,,East Asia Region,118.07485252000,29.90304334000,117.20344988000,29.39305017000,118.89704998000,30.51984986000,{B334D717-986A-4206-A4BB-95425A29927F},Asia and Pacific Field,5.60073873038,0.90494112923,0.00000000000,0.00000000000,,,1329153.00000000000,30,118.05025015000,30.02760190000,118.07485251700,29.90304333850,China,Anhui Province,CHN-ANH-HUN,1329153.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,60.436919,54.059417,22.969175,22.850697,22.762239,40.027461,0.000000,36.991346,34.825945,38.371218,,Small,0.90494112923,1
0,CHN-ANH-HUA,Huainan Shi,B,,,CHN-ANH-HUA,CHN-ANH,CHN,2,,,Huainan Shi,Anhui Province,China,0,0,,,,East Asia Region,116.73209753000,32.74934967000,116.35624985000,32.53635018000,117.18724994000,33.00634982000,{E5A31BA8-42ED-49AF-AEDC-AC63DDB13415},Asia and Pacific Field,2.35082122016,0.20672720287,0.00000000000,0.00000000000,,,1840167.00000000000,31,116.77175012000,32.75757666000,116.73209753300,32.74934966560,China,Anhui Province,CHN-ANH-HUA,1840167.000000,B,0.781600,72.000000,0.820000,63.000000,39.000000,0.900000,0.110000,0.751300,0.075800,79.600000,185.000000,21.000000,0.000700,31.000000,69.754252,62.945197,58.112213,22.969175,23.937711,24.690822,40.027461,0.000000,38.631162,37.596359,39.273281,,Small,0.20672720287,2
